n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,36,24,3,PASS,FAIL,yes,no,5.75671730e2,2.66886676e2,3.09816413e2,9.65925408e1,-39.69887180,36,3,36,3,0,3,0,343001 ns,320833,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,36,26,3,PASS,FAIL,yes,no,4.82625307e2,2.79037101e2,2.95602157e2,9.21609129e1,-39.29093536,36,3,36,3,0,3,0,393291 ns,365794,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,40,0,3,PASS,FAIL,yes,no,6.38389230e2,2.33794569e2,2.71509122e2,8.46493435e1,-38.55247188,36,3,36,3,0,3,0,388958 ns,361207,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,40,8,3,PASS,FAIL,yes,no,6.05284799e2,2.61390210e2,2.85229557e2,8.89270112e1,-38.98067392,36,3,36,3,0,3,0,310582 ns,288417,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,40,24,3,PASS,FAIL,yes,no,6.09694071e2,2.57593308e2,2.99379209e2,9.33384974e1,-39.40121610,36,3,36,3,0,3,0,347377 ns,322455,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,40,26,3,PASS,FAIL,yes,no,4.37119960e2,2.34775013e2,2.56238594e2,7.98883978e1,-38.04967422,36,3,36,3,0,3,0,389748 ns,362290,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,44,0,3,PASS,FAIL,yes,no,5.56213120e2,2.90358534e2,3.08610443e2,9.62165513e1,-39.66499573,36,3,36,3,0,3,0,390958 ns,363458,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,44,8,3,PASS,FAIL,yes,no,7.50992470e2,2.66155676e2,3.11412749e2,9.70902359e1,-39.74351113,36,3,36,3,0,3,0,394208 ns,366704,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,44,24,3,PASS,FAIL,yes,no,6.49190651e2,2.58941375e2,2.89216534e2,9.01700448e1,-39.10124571,36,3,36,3,0,3,0,204708 ns,190163,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,44,26,3,PASS,FAIL,yes,no,1.00866836e3,2.66057891e2,3.20677364e2,9.99786972e1,-39.99814947,36,3,36,3,0,3,0,207625 ns,191999,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,45,0,3,PASS,FAIL,yes,no,5.09159398e2,2.67295267e2,2.94103491e2,9.16936684e1,-39.24678696,36,3,36,3,0,3,0,206002 ns,191128,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,45,8,3,PASS,FAIL,yes,no,5.65466792e2,2.55628333e2,2.87432519e2,8.96138362e1,-39.04750139,36,3,36,3,0,3,0,205750 ns,190916,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,45,24,3,PASS,FAIL,yes,no,6.37137581e2,2.83627031e2,3.16598543e2,9.87070291e1,-39.88696161,36,3,36,3,0,3,0,208417 ns,193667,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,45,26,3,PASS,FAIL,yes,no,7.18523899e2,2.62593058e2,3.01446369e2,9.39829830e1,-39.46098451,36,3,36,3,0,3,0,549917 ns,508537,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,0,3,PASS,FAIL,yes,no,6.38603555e2,2.75709636e2,3.05708709e2,9.53118675e1,-39.58293958,36,3,36,3,0,3,0,551334 ns,508708,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,8,3,PASS,FAIL,yes,no,6.25751655e2,2.69827264e2,3.01326043e2,9.39454687e1,-39.45751675,36,3,36,3,0,3,0,545081 ns,505957,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,24,3,PASS,FAIL,yes,no,5.73117628e2,2.60513562e2,2.90609310e2,9.06042756e1,-39.14297385,36,3,36,3,0,3,0,561001 ns,519122,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,46,26,3,PASS,FAIL,yes,no,5.68239691e2,2.51938100e2,2.92858076e2,9.13053811e1,-39.20992747,36,3,36,3,0,3,0,552166 ns,510669,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,0,3,PASS,FAIL,yes,no,5.33712794e2,2.80514994e2,3.01214319e2,9.39106361e1,-39.45429565,36,3,36,3,0,3,0,450832 ns,418998,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,8,3,PASS,FAIL,yes,no,5.72872308e2,2.57918699e2,2.94833503e2,9.19212669e1,-39.26832003,36,3,36,3,0,3,0,340790 ns,317206,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,24,3,PASS,FAIL,yes,no,6.10571484e2,2.69683502e2,3.04685902e2,9.49929837e1,-39.55383058,36,3,36,3,0,3,0,344919 ns,320456,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,53,26,3,PASS,FAIL,yes,no,7.16641090e2,2.78908874e2,3.14756424e2,9.81327051e1,-39.83627542,36,3,36,3,0,3,0,344749 ns,321999,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,0,3,PASS,FAIL,yes,no,5.00140654e2,2.53972010e2,2.89228008e2,9.01736221e1,-39.10159030,36,3,36,3,0,3,0,388835 ns,361379,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,8,3,PASS,FAIL,yes,no,5.51237997e2,2.71968933e2,3.02475483e2,9.43038336e1,-39.49058696,36,3,36,3,0,3,0,388960 ns,362081,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,24,3,PASS,FAIL,yes,no,6.53145184e2,2.84552403e2,3.16061628e2,9.85396332e1,-39.87221882,36,3,36,3,0,3,0,387834 ns,360584,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,55,26,3,PASS,FAIL,yes,no,7.50759558e2,2.48399832e2,2.87726568e2,8.97055131e1,-39.05638269,36,3,36,3,0,3,0,345167 ns,321001,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,0,3,PASS,FAIL,yes,no,5.13855159e2,2.52853375e2,2.90171544e2,9.04677916e1,-39.12987978,36,3,36,3,0,3,0,345959 ns,321836,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,8,3,PASS,FAIL,yes,no,5.96878494e2,2.54976964e2,3.00913956e2,9.38169907e1,-39.44562997,36,3,36,3,0,3,0,537083 ns,499376,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,24,3,PASS,FAIL,yes,no,5.62884654e2,2.75018132e2,3.11432383e2,9.70963575e1,-39.74405876,36,3,36,3,0,3,0,453792 ns,422040,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,57,26,3,PASS,FAIL,yes,no,6.45776445e2,2.92301187e2,3.29960497e2,1.02872932e2,-40.24602235,36,3,36,3,0,3,0,389375 ns,362250,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,0,3,PASS,FAIL,yes,no,6.05970604e2,2.59368089e2,2.91153252e2,9.07738621e1,-39.15921627,36,3,36,3,0,3,0,570209 ns,524207,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,8,3,PASS,FAIL,yes,no,6.97706251e2,2.89273811e2,3.22544163e2,1.00560716e2,-40.04856712,36,3,36,3,0,3,0,202042 ns,187667,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,24,3,PASS,FAIL,yes,no,5.75457966e2,2.54969382e2,2.88096432e2,8.98208268e1,-39.06754097,36,3,36,3,0,3,0,205625 ns,190919,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,60,26,3,PASS,FAIL,yes,no,5.02497154e2,2.68550258e2,2.91428516e2,9.08596823e1,-39.16742428,36,3,36,3,0,3,0,852334 ns,794081,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,0,3,PASS,FAIL,yes,no,5.99139863e2,2.77303970e2,3.13056285e2,9.76026469e1,-39.78923191,36,3,36,3,0,3,0,558041 ns,512417,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,8,3,PASS,FAIL,yes,no,4.91480559e2,2.53978597e2,2.82935272e2,8.82117139e1,-38.91052520,36,3,36,3,0,3,0,557793 ns,517999,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,24,3,PASS,FAIL,yes,no,5.52881415e2,2.63402575e2,2.98638645e2,9.31076091e1,-39.37970349,36,3,36,3,0,3,0,554332 ns,512416,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,61,26,3,PASS,FAIL,yes,no,5.08761136e2,2.46380801e2,2.82071960e2,8.79425562e1,-38.88398170,36,3,36,3,0,3,0,551668 ns,513292,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,0,3,PASS,FAIL,yes,no,6.88887715e2,2.49308992e2,3.00672781e2,9.37417990e1,-39.43866568,36,3,36,3,0,3,0,550875 ns,510628,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,8,3,PASS,FAIL,yes,no,6.82772413e2,2.53296465e2,2.92905130e2,9.13200514e1,-39.21132295,36,3,36,3,0,3,0,565460 ns,521207,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,24,3,PASS,FAIL,yes,no,5.88222815e2,2.79529689e2,3.01460039e2,9.39872450e1,-39.46137839,36,3,36,3,0,3,0,562917 ns,515581,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,62,26,3,PASS,FAIL,yes,no,6.76984566e2,2.63873069e2,3.01394500e2,9.39668116e1,-39.45948982,36,3,36,3,0,3,0,545874 ns,509960,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,0,3,PASS,FAIL,yes,no,6.09641476e2,2.80643268e2,3.06288509e2,9.54926340e1,-39.59939745,36,3,36,3,0,3,0,555500 ns,513622,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,8,3,PASS,FAIL,yes,no,6.35462748e2,2.94983983e2,3.33461906e2,1.03964579e2,-40.33770795,36,3,36,3,0,3,0,543708 ns,509459,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,24,3,PASS,FAIL,yes,no,6.40058108e2,2.63788826e2,2.95811124e2,9.22260633e1,-39.29707342,36,3,36,3,0,3,0,1219707 ns,1132915,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,mul-output,5,63,26,3,PASS,FAIL,yes,no,7.29832427e2,2.32236659e2,2.71743681e2,8.47224728e1,-38.55997247,36,3,36,3,0,3,0,551543 ns,511828,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,0,1,PASS,FAIL,yes,no,5.29279585e2,2.61720093e2,2.96055082e2,9.23021229e1,-39.30423380,36,3,36,3,3,3,0,545293 ns,508167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,8,1,PASS,FAIL,yes,no,5.35864956e2,2.69097666e2,2.96973047e2,9.25883200e1,-39.33112408,36,3,36,3,3,3,0,558043 ns,515087,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,24,1,PASS,FAIL,yes,no,7.30686864e2,2.59012173e2,2.98757529e2,9.31446741e1,-39.38316055,36,3,36,3,3,3,0,1016209 ns,945292,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,2,26,1,PASS,FAIL,yes,no,6.38957999e2,2.46131655e2,2.95936988e2,9.22653043e1,-39.30076837,36,3,36,3,3,3,0,546626 ns,510538,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,0,1,PASS,FAIL,yes,no,5.55794426e2,2.65355054e2,2.92467465e2,9.11835990e1,-39.19833459,36,3,36,3,3,3,0,561710 ns,519959,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,8,1,PASS,FAIL,yes,no,5.73129149e2,2.31826765e2,2.69661776e2,8.40733898e1,-38.49317117,36,3,36,3,3,3,0,550585 ns,511502,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,24,1,PASS,FAIL,yes,no,6.36355299e2,2.71237667e2,3.05212931e2,9.51572972e1,-39.56884196,36,3,36,3,3,3,0,556042 ns,516084,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,4,26,1,PASS,FAIL,yes,no,5.92440018e2,2.66419259e2,3.06878244e2,9.56764975e1,-39.61610537,36,3,36,3,3,3,0,556459 ns,516126,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,7,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,0,1,PASS,FAIL,yes,no,6.84036806e2,2.75487642e2,3.22019641e2,1.00397184e2,-40.03443061,36,3,36,3,3,3,0,550584 ns,511832,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,8,1,PASS,FAIL,yes,no,6.20715740e2,2.60119002e2,3.05441772e2,9.52286439e1,-39.57535199,36,3,36,3,3,3,0,1151542 ns,1067623,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,24,1,PASS,FAIL,yes,no,6.69806724e2,2.59732527e2,3.07331219e2,9.58177232e1,-39.62891694,36,3,36,3,3,3,0,813959 ns,763541,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,8,26,1,PASS,FAIL,yes,no,4.88893164e2,2.28101802e2,2.57395503e2,8.02490913e1,-38.08880247,36,3,36,3,3,3,0,552584 ns,514876,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,0,1,PASS,FAIL,yes,no,4.97255196e2,2.80137843e2,3.04139800e2,9.48227236e1,-39.53824851,36,3,36,3,3,3,0,538251 ns,500544,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,8,1,PASS,FAIL,yes,no,5.67775878e2,2.79266000e2,3.11803158e2,9.72119551e1,-39.75439355,36,3,36,3,3,3,0,550834 ns,511548,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,24,1,PASS,FAIL,yes,no,5.17233884e2,2.53440161e2,2.83221182e2,8.83008530e1,-38.91929798,36,3,36,3,3,3,0,546125 ns,508294,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,10,26,1,PASS,FAIL,yes,no,6.51018595e2,2.62995891e2,3.03829749e2,9.47260578e1,-39.52938927,36,3,36,3,3,3,0,546250 ns,508413,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,0,1,PASS,FAIL,yes,no,6.73258909e2,2.54339389e2,2.86596549e2,8.93532031e1,-39.02220251,36,3,36,3,3,3,0,548708 ns,509376,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,8,1,PASS,FAIL,yes,no,4.61208062e2,2.46674489e2,2.70676692e2,8.43898139e1,-38.52580059,36,3,36,3,3,3,0,548792 ns,510002,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,24,1,PASS,FAIL,yes,no,5.88624050e2,2.63227949e2,3.08474127e2,9.61740516e1,-39.66115824,36,3,36,3,3,3,0,547585 ns,510585,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,12,26,1,PASS,FAIL,yes,no,4.72361520e2,2.79674561e2,3.04110410e2,9.48135605e1,-39.53740912,36,3,36,3,3,3,0,828043 ns,771997,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,0,1,PASS,FAIL,yes,no,5.26278693e2,2.54180239e2,2.78976089e2,8.69773458e1,-38.78812301,36,3,36,3,3,3,0,552584 ns,513166,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,8,1,PASS,FAIL,yes,no,5.16292569e2,2.39700779e2,2.75107292e2,8.57711576e1,-38.66682543,36,3,36,3,3,3,0,572291 ns,528669,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,24,1,PASS,FAIL,yes,no,6.16119860e2,2.81166058e2,3.15894984e2,9.84876780e1,-39.86763797,36,3,36,3,3,3,0,555833 ns,516878,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,14,26,1,PASS,FAIL,yes,no,5.85824048e2,2.71897057e2,3.08861696e2,9.62948853e1,-39.67206440,36,3,36,3,3,3,0,561708 ns,517540,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,0,1,PASS,FAIL,yes,no,6.11518247e2,2.84680851e2,3.14227731e2,9.79678729e1,-39.82167358,36,3,36,3,3,3,0,547584 ns,508958,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,8,1,PASS,FAIL,yes,no,4.84768891e2,2.99997831e2,3.26176685e2,1.01693240e2,-40.14584167,36,3,36,3,3,3,0,551834 ns,511045,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,24,1,PASS,FAIL,yes,no,5.26702215e2,2.28377909e2,2.61424329e2,8.15051724e1,-38.22370341,36,3,36,3,3,3,0,547668 ns,511916,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,16,26,1,PASS,FAIL,yes,no,4.44370407e2,1.97267014e2,2.30747857e2,7.19410621e1,-37.13953690,36,3,36,3,3,3,0,547790 ns,508294,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,0,1,PASS,FAIL,yes,no,5.79112414e2,2.85733514e2,3.13980528e2,9.78908014e1,-39.81483768,36,3,36,3,3,3,0,566791 ns,523039,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,8,1,PASS,FAIL,yes,no,5.91662747e2,2.89685911e2,3.23481958e2,1.00853095e2,-40.07378463,36,3,36,3,3,3,0,633709 ns,584581,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,24,1,PASS,FAIL,yes,no,5.75927958e2,2.20910596e2,2.52761676e2,7.88043871e1,-37.93100791,36,3,36,3,3,3,0,565375 ns,520209,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,18,26,1,PASS,FAIL,yes,no,7.56003196e2,2.88654166e2,3.33865544e2,1.04090422e2,-40.34821539,36,3,36,3,3,3,0,450916 ns,418663,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,21,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,0,1,PASS,FAIL,yes,no,4.88415307e2,2.52314408e2,2.77277093e2,8.64476440e1,-38.73506323,36,3,36,3,3,3,0,570499 ns,524293,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,8,1,PASS,FAIL,yes,no,5.66495342e2,2.30214841e2,2.76863496e2,8.63186952e1,-38.72209733,36,3,36,3,3,3,0,961876 ns,887957,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,24,1,PASS,FAIL,yes,no,6.35694131e2,2.44845152e2,2.75203054e2,8.58010135e1,-38.66984836,36,3,36,3,3,3,0,635792 ns,588461,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,22,26,1,PASS,FAIL,yes,no,7.85535404e2,2.81326232e2,3.21999054e2,1.00390765e2,-40.03387528,36,3,36,3,3,3,0,550252 ns,513750,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,27,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,0,1,PASS,FAIL,yes,no,4.91408579e2,2.72230482e2,2.94904919e2,9.19435323e1,-39.27042369,36,3,36,3,3,3,0,559750 ns,518333,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,8,1,PASS,FAIL,yes,no,7.63674191e2,2.47328804e2,2.94423491e2,9.17934361e1,-39.25623254,36,3,36,3,3,3,0,566459 ns,518667,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,24,1,PASS,FAIL,yes,no,9.10472403e2,2.35670548e2,2.86997874e2,8.94783255e1,-39.03435696,36,3,36,3,3,3,0,553125 ns,512076,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,28,26,1,PASS,FAIL,yes,no,5.68506966e2,2.71075121e2,2.96740454e2,9.25158036e1,-39.32431851,36,3,36,3,3,3,0,532583 ns,498083,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,29,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,0,1,PASS,FAIL,yes,no,6.19058263e2,2.88057692e2,3.24843511e2,1.01277591e2,-40.11026728,36,3,36,3,3,3,0,562250 ns,518629,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,8,1,PASS,FAIL,yes,no,7.80344025e2,2.39191275e2,2.83947337e2,8.85272490e1,-38.94153937,36,3,36,3,3,3,0,569792 ns,525291,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,24,1,PASS,FAIL,yes,no,4.71271104e2,2.60504672e2,2.80770254e2,8.75367187e1,-38.84380526,36,3,36,3,3,3,0,570376 ns,525713,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,30,26,1,PASS,FAIL,yes,no,5.05893431e2,2.50188563e2,2.77116100e2,8.63974505e1,-38.73001854,36,3,36,3,3,3,0,567958 ns,524248,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,0,1,PASS,FAIL,yes,no,6.31843170e2,2.49628953e2,2.94163335e2,9.17123261e1,-39.24855418,36,3,36,3,3,3,0,615251 ns,549167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,8,1,PASS,FAIL,yes,no,5.26777730e2,2.80099234e2,2.99568897e2,9.33976372e1,-39.40671779,36,3,36,3,3,3,0,549377 ns,510747,1152,1152,2432,2816,2816
64,28,stage-checksum,sum-index,detect-only,ntt,add-output,0,32,24,1,PASS,FAIL,yes,no,7.07426260e2,2.55373799e2,2.91478918e2,9.08753961e1,-39.16892634,36,3,36,3,3,3,0,601457 ns,550583,1152,1152,2432,2816,2816
