n,bits,mitigation,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,butterfly-check,recompute,ntt,add-output,3,34,8,1,PASS,FAIL,yes,yes,6.45151036e2,2.76577178e2,3.10317682e2,9.67488233e1,-39.71291383,1152,3,0,0,0,0,3,159584 ns,141998,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,34,24,1,PASS,FAIL,yes,yes,6.84387080e2,2.69173108e2,3.12612352e2,9.74642404e1,-39.77690605,1152,3,0,0,0,0,3,186750 ns,166461,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,34,26,1,PASS,FAIL,yes,yes,6.65692444e2,2.40950577e2,2.75937545e2,8.60300084e1,-38.69299930,1152,3,0,0,0,0,3,134458 ns,119124,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,35,0,1,PASS,FAIL,yes,yes,6.68731963e2,2.82853700e2,3.08872125e2,9.62981369e1,-39.67235770,1152,3,0,0,0,0,3,146333 ns,129542,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,35,8,1,PASS,FAIL,yes,yes,5.43748045e2,2.72929780e2,2.99598512e2,9.34068703e1,-39.40757641,1152,3,0,0,0,0,3,132917 ns,118042,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,35,24,1,PASS,FAIL,yes,yes,6.37801602e2,2.84248793e2,3.23000784e2,1.00703078e2,-40.06085491,1152,3,0,0,0,0,3,224794 ns,197960,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,35,26,1,PASS,FAIL,yes,yes,5.31235440e2,2.56559257e2,2.83020483e2,8.82382804e1,-38.91314072,1152,3,0,0,0,0,3,132916 ns,117166,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,38,0,1,PASS,FAIL,yes,yes,7.23053863e2,2.55706850e2,2.99684097e2,9.34335535e1,-39.41005733,1152,3,0,0,0,0,3,133457 ns,118250,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,38,8,1,PASS,FAIL,yes,yes,6.28602534e2,2.88083941e2,3.35298820e2,1.04537280e2,-40.38542389,1152,3,0,0,0,0,3,131833 ns,117001,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,38,24,1,PASS,FAIL,yes,yes,6.73909397e2,2.59216917e2,2.98610004e2,9.30986797e1,-39.37887044,1152,3,0,0,0,0,3,399625 ns,351123,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,38,26,1,PASS,FAIL,yes,yes,5.21833921e2,2.87357177e2,3.09473451e2,9.64856145e1,-39.68925135,1152,3,0,0,0,0,3,224001 ns,198209,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,40,0,1,PASS,FAIL,no,no,4.35509467e2,2.42602512e2,2.71100310e2,8.45218867e1,-38.53938366,1152,0,0,0,0,0,0,200084 ns,177626,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,40,8,1,PASS,FAIL,no,no,6.84948735e2,2.65334866e2,2.94717891e2,9.18852221e1,-39.26491339,1152,0,0,0,0,0,0,176291 ns,155960,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,40,24,1,PASS,FAIL,no,no,7.03355977e2,2.82172606e2,3.29728989e2,1.02800754e2,-40.23992600,1152,0,0,0,0,0,0,142415 ns,125710,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,40,26,1,PASS,FAIL,no,no,5.54925660e2,2.96277162e2,3.22060334e2,1.00409871e2,-40.03552814,1152,0,0,0,0,0,0,131502 ns,116627,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,46,0,1,PASS,FAIL,no,no,5.28025622e2,2.51982680e2,2.84634481e2,8.87414824e1,-38.96253358,1152,0,0,0,0,0,0,221917 ns,197376,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,46,8,1,PASS,FAIL,no,no,5.52795868e2,2.66120914e2,2.94715171e2,9.18843740e1,-39.26483321,1152,0,0,0,0,0,0,150582 ns,132417,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,46,24,1,PASS,FAIL,no,no,4.47718316e2,2.46414564e2,2.72098472e2,8.48330871e1,-38.57130543,1152,0,0,0,0,0,0,264749 ns,233999,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,46,26,1,PASS,FAIL,no,no,5.51458722e2,2.74227718e2,2.96852320e2,9.25506806e1,-39.32759234,1152,0,0,0,0,0,0,252875 ns,222830,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,48,0,1,PASS,FAIL,yes,yes,5.58142089e2,2.74482537e2,3.12035214e2,9.72843043e1,-39.76085555,1152,3,0,0,0,0,3,251375 ns,223534,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,48,8,1,PASS,FAIL,yes,yes,7.19198264e2,2.40662991e2,2.86839214e2,8.94288595e1,-39.02955384,1152,3,0,0,0,0,3,222042 ns,197209,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,48,24,1,PASS,FAIL,yes,yes,4.86740872e2,2.37417403e2,2.63676788e2,8.22074293e1,-38.29822135,1152,3,0,0,0,0,3,248376 ns,221210,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,48,26,1,PASS,FAIL,yes,yes,7.06511021e2,2.39296124e2,2.92242188e2,9.11133636e1,-39.19164159,1152,3,0,0,0,0,3,250001 ns,222163,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,49,0,1,PASS,FAIL,yes,yes,6.91140145e2,2.55331391e2,3.04935318e2,9.50707450e1,-39.56093795,1152,3,0,0,0,0,3,250624 ns,222336,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,49,8,1,PASS,FAIL,yes,yes,5.77520578e2,2.60434395e2,2.91497316e2,9.08811323e1,-39.16947458,1152,3,0,0,0,0,3,249668 ns,222165,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,49,24,1,PASS,FAIL,yes,yes,5.97349951e2,2.73073349e2,2.98690756e2,9.31238559e1,-39.38121900,1152,3,0,0,0,0,3,249458 ns,221332,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,49,26,1,PASS,FAIL,yes,yes,6.97780921e2,2.83356292e2,3.23535581e2,1.00869813e2,-40.07522435,1152,3,0,0,0,0,3,132792 ns,116670,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,50,0,1,PASS,FAIL,yes,yes,6.35624564e2,2.84642321e2,3.15797742e2,9.84573605e1,-39.86496377,1152,3,0,0,0,0,3,222292 ns,197458,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,50,8,1,PASS,FAIL,yes,yes,6.51144371e2,2.36173732e2,2.76439302e2,8.61864427e1,-38.70877912,1152,3,0,0,0,0,3,132293 ns,116586,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,50,24,1,PASS,FAIL,yes,yes,5.26113244e2,2.30732144e2,2.67082232e2,8.32691567e1,-38.40968333,1152,3,0,0,0,0,3,221125 ns,196789,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,50,26,1,PASS,FAIL,yes,yes,5.69616438e2,2.37941945e2,2.82626028e2,8.81152998e1,-38.90102647,1152,3,0,0,0,0,3,248877 ns,221125,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,51,0,1,PASS,FAIL,yes,yes,5.30879988e2,2.50601481e2,2.74094444e2,8.54553782e1,-38.63478801,1152,3,0,0,0,0,3,222666 ns,198083,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,51,8,1,PASS,FAIL,yes,yes,6.17583904e2,2.32731304e2,2.68238348e2,8.36296028e1,-38.44720069,1152,3,0,0,0,0,3,223584 ns,198497,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,51,24,1,PASS,FAIL,yes,yes,5.46465291e2,2.52072941e2,2.79833064e2,8.72445280e1,-38.81476394,1152,3,0,0,0,0,3,222085 ns,197793,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,51,26,1,PASS,FAIL,yes,yes,4.89079282e2,2.69659087e2,2.98062967e2,9.29281282e1,-39.36294379,1152,3,0,0,0,0,3,134458 ns,118371,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,53,0,1,PASS,FAIL,yes,yes,4.99392501e2,2.48049396e2,2.82532736e2,8.80862141e1,-38.89815889,1152,3,0,0,0,0,3,131209 ns,116248,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,53,8,1,PASS,FAIL,yes,yes,6.52392811e2,2.55707769e2,3.01913738e2,9.41286962e1,-39.47444086,1152,3,0,0,0,0,3,132041 ns,116000,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,53,24,1,PASS,FAIL,yes,yes,8.46716509e2,2.57049745e2,2.99120069e2,9.32577045e1,-39.39369443,1152,3,0,0,0,0,3,134166 ns,118955,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,53,26,1,PASS,FAIL,yes,yes,5.97138165e2,2.62666513e2,2.89325371e2,9.02039773e1,-39.10451374,1152,3,0,0,0,0,3,221124 ns,196293,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,57,0,1,PASS,FAIL,no,no,5.36998439e2,2.54358391e2,2.87757372e2,8.97151170e1,-39.05731256,1152,0,0,0,0,0,0,221292 ns,196833,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,57,8,1,PASS,FAIL,no,no,6.44354925e2,2.88725004e2,3.26880360e2,1.01912627e2,-40.16455994,1152,0,0,0,0,0,0,159082 ns,142041,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,57,24,1,PASS,FAIL,no,no,5.90824951e2,2.85942671e2,3.12423164e2,9.74052567e1,-39.77164790,1152,0,0,0,0,0,0,132626 ns,117500,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,57,26,1,PASS,FAIL,no,no,6.07001558e2,2.54444912e2,2.97477185e2,9.27454967e1,-39.34585663,1152,0,0,0,0,0,0,177667 ns,158337,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,58,0,1,PASS,FAIL,no,no,6.08958465e2,2.50415250e2,2.74863536e2,8.56951607e1,-38.65912595,1152,0,0,0,0,0,0,129373 ns,114999,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,58,8,1,PASS,FAIL,no,no,6.19624109e2,2.51388379e2,2.94848360e2,9.19258990e1,-39.26875772,1152,0,0,0,0,0,0,131168 ns,116709,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,58,24,1,PASS,FAIL,no,no,6.80796768e2,2.96221144e2,3.38286848e2,1.05468867e2,-40.46248565,1152,0,0,0,0,0,0,251375 ns,223542,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,58,26,1,PASS,FAIL,no,no,5.43929227e2,2.72573582e2,3.05514450e2,9.52513030e1,-39.57741850,1152,0,0,0,0,0,0,221374 ns,196128,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,60,0,1,PASS,FAIL,no,no,5.76641442e2,2.54982530e2,2.94756786e2,9.18973486e1,-39.26605963,1152,0,0,0,0,0,0,164916 ns,147168,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,60,8,1,PASS,FAIL,no,no,5.08823032e2,2.28695155e2,2.59684725e2,8.09628102e1,-38.16571148,1152,0,0,0,0,0,0,169500 ns,149087,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,60,24,1,PASS,FAIL,no,no,6.03626558e2,2.47749265e2,2.87758674e2,8.97155228e1,-39.05735184,1152,0,0,0,0,0,0,236250 ns,210250,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,60,26,1,PASS,FAIL,no,no,5.56576275e2,2.75524852e2,3.08136966e2,9.60689337e1,-39.65165941,1152,0,0,0,0,0,0,131251 ns,116043,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,0,0,2,PASS,FAIL,yes,yes,6.10168567e2,2.13989998e2,2.46400229e2,7.68210565e1,-37.70960551,1152,3,0,0,0,0,3,132375 ns,117668,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,0,8,2,PASS,FAIL,yes,yes,5.92658299e2,2.59285625e2,2.89048923e2,9.01177883e1,-39.09621049,1152,3,0,0,0,0,3,133085 ns,118045,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,0,24,2,PASS,FAIL,yes,yes,7.71933734e2,2.72623399e2,3.00691422e2,9.37476105e1,-39.43920414,1152,3,0,0,0,0,3,208208 ns,186293,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,0,26,2,PASS,FAIL,yes,yes,5.05047434e2,2.42357975e2,2.79055913e2,8.70022327e1,-38.79060795,1152,3,0,0,0,0,3,243083 ns,214123,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,1,0,2,PASS,FAIL,yes,yes,5.04479277e2,2.54909115e2,2.77035257e2,8.63722458e1,-38.72748424,1152,3,0,0,0,0,3,251168 ns,223168,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,1,8,2,PASS,FAIL,yes,yes,5.62663325e2,2.79052383e2,3.13782403e2,9.78290313e1,-39.80935506,1152,3,0,0,0,0,3,250458 ns,221871,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,1,24,2,PASS,FAIL,yes,yes,5.65049400e2,2.71485808e2,2.99317043e2,9.33191158e1,-39.39941230,1152,3,0,0,0,0,3,159125 ns,141249,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,1,26,2,PASS,FAIL,yes,yes,4.92354426e2,2.45468739e2,2.65672017e2,8.28294891e1,-38.36369965,1152,3,0,0,0,0,3,130833 ns,116375,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,3,0,2,PASS,FAIL,yes,yes,5.16775429e2,2.61768219e2,2.92561917e2,9.12130467e1,-39.20113924,1152,3,0,0,0,0,3,221082 ns,196748,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,3,8,2,PASS,FAIL,yes,yes,5.63191635e2,2.47422646e2,2.81390878e2,8.77302128e1,-38.86298366,1152,3,0,0,0,0,3,258791 ns,229497,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,3,24,2,PASS,FAIL,yes,yes,6.83222203e2,2.89673375e2,3.30931068e2,1.03175530e2,-40.27153419,1152,3,0,0,0,0,3,130418 ns,115832,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,3,26,2,PASS,FAIL,yes,yes,7.21474217e2,2.74324644e2,3.15881363e2,9.84834312e1,-39.86726343,1152,3,0,0,0,0,3,222335 ns,197374,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,5,0,2,PASS,FAIL,yes,yes,5.79980752e2,2.60052624e2,2.92773150e2,9.12789036e1,-39.20740829,1152,3,0,0,0,0,3,249958 ns,221248,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,5,8,2,PASS,FAIL,yes,yes,6.30898439e2,2.74475138e2,3.20514004e2,9.99277659e1,-39.99372356,1152,3,0,0,0,0,3,124293 ns,110664,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,5,24,2,PASS,FAIL,yes,yes,4.73495970e2,2.41709278e2,2.65463239e2,8.27643975e1,-38.35687115,1152,3,0,0,0,0,3,250124 ns,222205,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,5,26,2,PASS,FAIL,yes,yes,5.68431396e2,2.73981773e2,3.04357480e2,9.48905903e1,-39.54446296,1152,3,0,0,0,0,3,252167 ns,222917,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,11,0,2,PASS,FAIL,no,no,5.48731139e2,2.55349794e2,2.87808230e2,8.97309729e1,-39.05884753,1152,0,0,0,0,0,0,200415 ns,176999,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,11,8,2,PASS,FAIL,no,no,5.87381253e2,2.79990925e2,3.16093473e2,9.85495618e1,-39.87309395,1152,0,0,0,0,0,0,249749 ns,221461,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,11,24,2,PASS,FAIL,no,no,5.08628768e2,2.67097742e2,2.90778021e2,9.06568751e1,-39.14801490,1152,0,0,0,0,0,0,171874 ns,153957,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,11,26,2,PASS,FAIL,no,no,6.69292210e2,2.39056312e2,2.70201733e2,8.42417344e1,-38.51054599,1152,0,0,0,0,0,0,251584 ns,222000,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,13,0,2,PASS,FAIL,no,no,5.47820771e2,2.71423768e2,3.09248173e2,9.64153786e1,-39.68292622,1152,0,0,0,0,0,0,222624 ns,197457,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,13,8,2,PASS,FAIL,no,no,5.93016782e2,2.60952634e2,2.94028722e2,9.16703575e1,-39.24457850,1152,0,0,0,0,0,0,200959 ns,178373,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,13,24,2,PASS,FAIL,no,no,5.48933987e2,2.68113515e2,3.02643306e2,9.43561563e1,-39.49540482,1152,0,0,0,0,0,0,130083 ns,115791,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,13,26,2,PASS,FAIL,no,no,6.40123657e2,2.56606186e2,2.94321519e2,9.17616439e1,-39.25322371,1152,0,0,0,0,0,0,168874 ns,150043,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,15,0,2,PASS,FAIL,no,no,5.73458321e2,2.72828441e2,3.11894299e2,9.72403707e1,-39.75693212,1152,0,0,0,0,0,0,132959 ns,118209,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,15,8,2,PASS,FAIL,no,no,5.43593273e2,2.67721816e2,3.01406454e2,9.39705387e1,-39.45983433,1152,0,0,0,0,0,0,250376 ns,221537,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,15,24,2,PASS,FAIL,no,no,7.07524436e2,2.79382876e2,3.19599106e2,9.96425250e1,-39.96889448,1152,0,0,0,0,0,0,130708 ns,116166,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,15,26,2,PASS,FAIL,no,no,6.50362991e2,2.61274593e2,2.89142288e2,9.01468970e1,-39.09901564,1152,0,0,0,0,0,0,181623 ns,161455,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,16,0,2,PASS,FAIL,yes,yes,6.00178105e2,2.52353110e2,2.85201507e2,8.89182660e1,-38.97981970,1152,3,0,0,0,0,3,133749 ns,117837,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,16,8,2,PASS,FAIL,yes,yes,6.32341045e2,2.78610181e2,3.18667554e2,9.93520919e1,-39.94354032,1152,3,0,0,0,0,3,221999 ns,197415,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,16,24,2,PASS,FAIL,yes,yes,5.74194422e2,2.44451973e2,2.76316692e2,8.61482163e1,-38.70492579,1152,3,0,0,0,0,3,250041 ns,221956,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,16,26,2,PASS,FAIL,yes,yes,5.09858584e2,2.48838974e2,2.73781093e2,8.53576837e1,-38.62485243,1152,3,0,0,0,0,3,222751 ns,198291,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,18,0,2,PASS,FAIL,yes,yes,5.71120672e2,2.76062093e2,3.02308260e2,9.42516978e1,-39.48578364,1152,3,0,0,0,0,3,250500 ns,222672,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,18,8,2,PASS,FAIL,yes,yes,5.30318183e2,2.61103920e2,2.93192487e2,9.14096417e1,-39.21984013,1152,3,0,0,0,0,3,131876 ns,116714,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,18,24,2,PASS,FAIL,yes,yes,6.23899144e2,2.70998577e2,3.16120115e2,9.85578680e1,-39.87382601,1152,3,0,0,0,0,3,181999 ns,161629,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,18,26,2,PASS,FAIL,yes,yes,5.79119583e2,2.61032983e2,2.83459678e2,8.83752100e1,-38.92660918,1152,3,0,0,0,0,3,222126 ns,197500,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,20,0,2,PASS,FAIL,yes,yes,5.49585340e2,2.50322451e2,2.95429654e2,9.21071308e1,-39.28586508,1152,3,0,0,0,0,3,141957 ns,126126,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,20,8,2,PASS,FAIL,yes,yes,6.70229710e2,2.41487511e2,2.77778222e2,8.66038825e1,-38.75074724,1152,3,0,0,0,0,3,131333 ns,116585,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,20,24,2,PASS,FAIL,yes,yes,5.98774250e2,2.58956083e2,2.86606140e2,8.93561934e1,-39.02249319,1152,3,0,0,0,0,3,131499 ns,116249,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,20,26,2,PASS,FAIL,yes,yes,4.80253348e2,2.50327179e2,2.73645369e2,8.53153687e1,-38.62054544,1152,3,0,0,0,0,3,197543 ns,174541,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,23,0,2,PASS,FAIL,yes,yes,7.52099110e2,2.63471073e2,3.09987015e2,9.66457301e1,-39.70365343,1152,3,0,0,0,0,3,131583 ns,117006,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,23,8,2,PASS,FAIL,yes,yes,6.46075189e2,2.67844531e2,3.00847850e2,9.37963806e1,-39.44372161,1152,3,0,0,0,0,3,223500 ns,198421,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,23,24,2,PASS,FAIL,yes,yes,6.45700234e2,2.68221982e2,3.03561404e2,9.46423948e1,-39.52171442,1152,3,0,0,0,0,3,132416 ns,116164,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,23,26,2,PASS,FAIL,yes,yes,6.63849472e2,2.60417332e2,2.92931030e2,9.13281263e1,-39.21209095,1152,3,0,0,0,0,3,131542 ns,116501,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,24,0,2,PASS,FAIL,no,no,5.28800501e2,2.21899591e2,2.58758790e2,8.06741281e1,-38.13468560,1152,0,0,0,0,0,0,131084 ns,116329,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,24,8,2,PASS,FAIL,no,no,6.09478893e2,2.79350448e2,3.11513123e2,9.71215301e1,-39.74631032,1152,0,0,0,0,0,0,131875 ns,116750,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,24,24,2,PASS,FAIL,no,no,5.00672934e2,2.85825637e2,3.12386940e2,9.73939629e1,-39.77064075,1152,0,0,0,0,0,0,129458 ns,114876,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,24,26,2,PASS,FAIL,no,no,7.35324205e2,2.57341879e2,2.96857715e2,9.25523626e1,-39.32775019,1152,0,0,0,0,0,0,222334 ns,196164,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,26,0,2,PASS,FAIL,no,no,5.22707652e2,2.51159819e2,2.77035080e2,8.63721906e1,-38.72747869,1152,0,0,0,0,0,0,249458 ns,222082,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,26,8,2,PASS,FAIL,no,no,5.15703002e2,2.72921303e2,2.93111139e2,9.13842794e1,-39.21742983,1152,0,0,0,0,0,0,130498 ns,115619,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,26,24,2,PASS,FAIL,no,no,6.59125312e2,2.78924320e2,3.14389193e2,9.80182122e1,-39.82613554,1152,0,0,0,0,0,0,168709 ns,150586,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,26,26,2,PASS,FAIL,no,no,5.56453797e2,2.65628014e2,2.98820713e2,9.31643732e1,-39.38499733,1152,0,0,0,0,0,0,130875 ns,116215,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,28,0,2,PASS,FAIL,no,no,5.61779825e2,2.54004181e2,2.93004042e2,9.13508895e1,-39.21425561,1152,0,0,0,0,0,0,182998 ns,162667,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,28,8,2,PASS,FAIL,no,no,5.11669761e2,2.65286374e2,3.01167479e2,9.38960325e1,-39.45294483,1152,0,0,0,0,0,0,215791 ns,191706,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,28,24,2,PASS,FAIL,no,no,7.22796708e2,2.78683374e2,3.19069820e2,9.94775077e1,-39.95449792,1152,0,0,0,0,0,0,248542 ns,220959,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,28,26,2,PASS,FAIL,no,no,5.54775517e2,2.70551724e2,2.99440720e2,9.33576748e1,-39.40300053,1152,0,0,0,0,0,0,249209 ns,221169,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,29,0,2,PASS,FAIL,no,no,6.57079686e2,2.74288445e2,3.04889879e2,9.50565783e1,-39.55964354,1152,0,0,0,0,0,0,247916 ns,220458,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,29,8,2,PASS,FAIL,no,no,5.61397160e2,2.69498329e2,3.01281710e2,9.39316468e1,-39.45623872,1152,0,0,0,0,0,0,248249 ns,221458,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,29,24,2,PASS,FAIL,no,no,5.50888300e2,2.53567549e2,2.77617802e2,8.65538679e1,-38.74572961,1152,0,0,0,0,0,0,129793 ns,115420,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,29,26,2,PASS,FAIL,no,no,4.17673982e2,2.52254846e2,2.73480835e2,8.52640714e1,-38.61532133,1152,0,0,0,0,0,0,168792 ns,150087,1152,1152,2432,2819,2819
64,28,butterfly-check,recompute,ntt,add-output,3,30,0,2,PASS,FAIL,no,no,6.92658776e2,2.41489171e2,2.85577847e2,8.90355989e1,-38.99127369,1152,0,0,0,0,0,0,220751 ns,196123,1152,1152,2432,2819,2819
