n,bits,mitigation,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
2048,28,butterfly-check,detect-only,ntt,register-write,10,255,16,1,PASS,FAIL,yes,no,1.05127736e4,1.56890960e3,1.83662728e3,2.26677660e0,-7.10817443,67584,3,0,0,0,0,0,6591251 ns,6333628,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,255,24,1,PASS,FAIL,yes,no,1.17842658e4,1.58675296e3,1.86785287e3,2.30531542e0,-7.25460711,67584,3,0,0,0,0,0,6555626 ns,6319667,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,255,26,1,PASS,FAIL,yes,no,1.07190014e4,1.57057656e3,1.82051538e3,2.24689120e0,-7.03164088,67584,3,0,0,0,0,0,6560791 ns,6318455,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,533,0,1,PASS,FAIL,yes,no,1.07280977e4,1.59053740e3,1.87364106e3,2.31245924e0,-7.28148174,67584,3,0,0,0,0,0,6603833 ns,6348963,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,533,4,1,PASS,FAIL,yes,no,1.02878912e4,1.60624845e3,1.87286467e3,2.31150102e0,-7.27788177,67584,3,0,0,0,0,0,6827333 ns,6591834,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,533,8,1,PASS,FAIL,yes,no,1.12914812e4,1.54930462e3,1.79290182e3,2.21281037e0,-6.89888397,67584,3,0,0,0,0,0,6581958 ns,6338915,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,533,16,1,PASS,FAIL,yes,no,1.10606299e4,1.61162915e3,1.88677726e3,2.32867202e0,-7.34216651,67584,3,0,0,0,0,0,6575874 ns,6327292,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,533,24,1,PASS,FAIL,yes,no,1.27062011e4,1.55571452e3,1.84726103e3,2.27990084e0,-7.15831919,67584,3,0,0,0,0,0,6537083 ns,6304284,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,533,26,1,PASS,FAIL,yes,no,1.18180211e4,1.59244794e3,1.86207385e3,2.29818292e0,-7.22769186,67584,3,0,0,0,0,0,6651625 ns,6408748,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,800,0,1,PASS,FAIL,yes,no,1.12133877e4,1.60783300e3,1.87685140e3,2.31642146e0,-7.29635160,67584,3,0,0,0,0,0,6550500 ns,6319038,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,800,4,1,PASS,FAIL,yes,no,1.22082746e4,1.56226251e3,1.83030113e3,2.25896883e0,-7.07820478,67584,3,0,0,0,0,0,6665415 ns,6424543,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,800,8,1,PASS,FAIL,yes,no,1.12779277e4,1.57322552e3,1.84076232e3,2.27188010e0,-7.12770815,67584,3,0,0,0,0,0,6587416 ns,6334122,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,800,16,1,PASS,FAIL,yes,no,1.38260434e4,1.57774801e3,1.86034857e3,2.29605357e0,-7.21964035,67584,3,0,0,0,0,0,6637748 ns,6402791,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,800,24,1,PASS,FAIL,yes,no,1.11063795e4,1.59074332e3,1.85676628e3,2.29163229e0,-7.20289866,67584,3,0,0,0,0,0,6752167 ns,6515499,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,800,26,1,PASS,FAIL,yes,no,1.03826059e4,1.61310700e3,1.88860457e3,2.33092730e0,-7.35057455,67584,3,0,0,0,0,0,6573084 ns,6320329,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1209,0,1,PASS,FAIL,yes,no,1.11826062e4,1.58970195e3,1.86202805e3,2.29812639e0,-7.22747820,67584,3,0,0,0,0,0,6573125 ns,6335749,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1209,4,1,PASS,FAIL,yes,no,1.16304758e4,1.56762083e3,1.84468298e3,2.27671901e0,-7.14618867,67584,3,0,0,0,0,0,6564000 ns,6318043,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1209,8,1,PASS,FAIL,yes,no,1.18481568e4,1.59728481e3,1.84573380e3,2.27801593e0,-7.15113512,67584,3,0,0,0,0,0,6827249 ns,6591503,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1209,16,1,PASS,FAIL,yes,no,1.18324222e4,1.57745740e3,1.84610593e3,2.27847522e0,-7.15288618,67584,3,0,0,0,0,0,7017083 ns,6744460,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1209,24,1,PASS,FAIL,yes,no,1.20869875e4,1.62858665e3,1.88819020e3,2.33041588e0,-7.34866862,67584,3,0,0,0,0,0,6556042 ns,6321667,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1209,26,1,PASS,FAIL,yes,no,1.15661159e4,1.60969256e3,1.88130805e3,2.32192189e0,-7.31695211,67584,3,0,0,0,0,0,6628915 ns,6392913,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1213,0,1,PASS,FAIL,yes,no,1.11134576e4,1.60256537e3,1.87875458e3,2.31877039e0,-7.30515490,67584,3,0,0,0,0,0,6641124 ns,6386041,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1213,4,1,PASS,FAIL,yes,no,1.25846845e4,1.55120593e3,1.80612750e3,2.22913359e0,-6.96272192,67584,3,0,0,0,0,0,6536001 ns,6296838,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1213,8,1,PASS,FAIL,yes,no,1.15873159e4,1.56941408e3,1.83552194e3,2.26541240e0,-7.10294545,67584,3,0,0,0,0,0,6584375 ns,6334671,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1213,16,1,PASS,FAIL,yes,no,1.14720271e4,1.60919863e3,1.89929190e3,2.34411767e0,-7.39958816,67584,3,0,0,0,0,0,6566292 ns,6323829,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1213,24,1,PASS,FAIL,yes,no,1.23850617e4,1.58321443e3,1.85281862e3,2.28676006e0,-7.18441198,67584,3,0,0,0,0,0,6585748 ns,6331167,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1213,26,1,PASS,FAIL,yes,no,1.26726423e4,1.56385026e3,1.84841167e3,2.28132097e0,-7.16372786,67584,3,0,0,0,0,0,6555541 ns,6314206,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1230,0,1,PASS,FAIL,yes,no,1.05451968e4,1.58018601e3,1.83046080e3,2.25916590e0,-7.07896247,67584,3,0,0,0,0,0,6609834 ns,6362333,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1230,4,1,PASS,FAIL,yes,no,1.11914686e4,1.59494458e3,1.87550314e3,2.31475743e0,-7.29010974,67584,3,0,0,0,0,0,6547500 ns,6311337,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1230,8,1,PASS,FAIL,yes,no,1.19039366e4,1.57749834e3,1.85126306e3,2.28484018e0,-7.17711656,67584,3,0,0,0,0,0,6563751 ns,6313381,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1230,16,1,PASS,FAIL,yes,no,1.27353697e4,1.57078207e3,1.84744674e3,2.28013005e0,-7.15919237,67584,3,0,0,0,0,0,6538499 ns,6300627,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1230,24,1,PASS,FAIL,yes,no,1.17459549e4,1.61235224e3,1.88174397e3,2.32245991e0,-7.31896451,67584,3,0,0,0,0,0,6841209 ns,6601956,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1230,26,1,PASS,FAIL,yes,no,1.14560810e4,1.59075933e3,1.88193463e3,2.32269521e0,-7.31984450,67584,3,0,0,0,0,0,6550875 ns,6297707,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1361,0,1,PASS,FAIL,yes,no,1.41344236e4,1.56627186e3,1.84148217e3,2.27276854e0,-7.13110419,67584,3,0,0,0,0,0,6555667 ns,6317130,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1361,4,1,PASS,FAIL,yes,no,1.12390018e4,1.59153610e3,1.86047272e3,2.29620679e0,-7.22021995,67584,3,0,0,0,0,0,6537833 ns,6299337,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1361,8,1,PASS,FAIL,yes,no,1.13547542e4,1.59268476e3,1.86990921e3,2.30785337e0,-7.26416425,67584,3,0,0,0,0,0,6596750 ns,6333958,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1361,16,1,PASS,FAIL,yes,no,1.32778911e4,1.59554750e3,1.86615652e3,2.30322177e0,-7.24671515,67584,3,0,0,0,0,0,6578124 ns,6330583,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1361,24,1,PASS,FAIL,yes,no,1.18804994e4,1.58822268e3,1.84071296e3,2.27181917e0,-7.12747521,67584,3,0,0,0,0,0,6540542 ns,6300711,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,1361,26,1,PASS,FAIL,yes,no,1.04530099e4,1.58057557e3,1.85638109e3,2.29115688e0,-7.20109654,67584,3,0,0,0,0,0,6565790 ns,6306421,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,2016,0,1,PASS,FAIL,yes,no,1.10312448e4,1.59169187e3,1.86484184e3,2.30159919e0,-7.24059391,67584,3,0,0,0,0,0,6557960 ns,6302911,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,2016,4,1,PASS,FAIL,yes,no,1.19975822e4,1.60494743e3,1.89020823e3,2.33290654e0,-7.35794682,67584,3,0,0,0,0,0,6574292 ns,6327331,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,2016,8,1,PASS,FAIL,yes,no,1.14852620e4,1.58840220e3,1.84323707e3,2.27493446e0,-7.13937778,67584,3,0,0,0,0,0,6565084 ns,6318003,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,2016,16,1,PASS,FAIL,yes,no,1.27411552e4,1.59422779e3,1.85927060e3,2.29472313e0,-7.21460586,67584,3,0,0,0,0,0,6588877 ns,6332623,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,2016,24,1,PASS,FAIL,yes,no,1.42257577e4,1.55885085e3,1.84345291e3,2.27520085e0,-7.14039481,67584,3,0,0,0,0,0,6795083 ns,6549502,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,register-write,10,2016,26,1,PASS,FAIL,yes,no,1.15614824e4,1.58431874e3,1.84666617e3,2.27916666e0,-7.15552168,67584,3,0,0,0,0,0,6533751 ns,6295503,67584,67584,139264,151555,151555
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1016,0,1,PASS,FAIL,no,no,4.06799955e4,2.30318384e3,2.88743853e3,1.74857516e0,-4.85368611,147456,0,0,0,0,0,0,14203334 ns,13714295,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1016,4,1,PASS,FAIL,no,no,4.20792288e4,2.29530545e3,2.88618274e3,1.74781468e0,-4.84990767,147456,0,0,0,0,0,0,14141375 ns,13656503,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1016,8,1,PASS,FAIL,no,no,4.06118675e4,2.31090805e3,2.88498018e3,1.74708644e0,-4.84628784,147456,0,0,0,0,0,0,14205791 ns,13720542,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1016,16,1,PASS,FAIL,no,no,4.50872989e4,2.29080764e3,2.90846976e3,1.76131126e0,-4.91672223,147456,0,0,0,0,0,0,14156625 ns,13685588,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1016,24,1,PASS,FAIL,no,no,4.01543700e4,2.28187942e3,2.84464354e3,1.72265937e0,-4.72398824,147456,0,0,0,0,0,0,14140707 ns,13664745,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1016,26,1,PASS,FAIL,no,no,4.40411403e4,2.29978842e3,2.90831130e3,1.76121530e0,-4.91624899,147456,0,0,0,0,0,0,14167540 ns,13683752,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1530,0,1,PASS,FAIL,no,no,4.21975201e4,2.27303834e3,2.87694107e3,1.74221811e0,-4.82205049,147456,0,0,0,0,0,0,14198457 ns,13682999,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1530,4,1,PASS,FAIL,no,no,4.22795281e4,2.28324328e3,2.88572641e3,1.74753834e0,-4.84853426,147456,0,0,0,0,0,0,14143958 ns,13637584,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1530,8,1,PASS,FAIL,no,no,4.32544910e4,2.28378682e3,2.88715325e3,1.74840240e0,-4.85282790,147456,0,0,0,0,0,0,14119333 ns,13642741,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1530,16,1,PASS,FAIL,no,no,4.32932564e4,2.30718736e3,2.90215059e3,1.75748450e0,-4.89783006,147456,0,0,0,0,0,0,14129541 ns,13660210,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1530,24,1,PASS,FAIL,no,no,4.13492839e4,2.32793322e3,2.94824182e3,1.78539643e0,-5.03469322,147456,0,0,0,0,0,0,14152084 ns,13678540,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1530,26,1,PASS,FAIL,no,no,4.20481378e4,2.27893153e3,2.87066651e3,1.73841837e0,-4.80308603,147456,0,0,0,0,0,0,14220500 ns,13741334,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1559,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1559,4,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1559,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1559,16,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1559,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1559,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1616,0,1,PASS,FAIL,no,no,4.08476139e4,2.28032866e3,2.87022254e3,1.73814950e0,-4.80174257,147456,0,0,0,0,0,0,14117542 ns,13634417,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1616,4,1,PASS,FAIL,no,no,3.89368783e4,2.29442537e3,2.85448075e3,1.72861659e0,-4.75397355,147456,0,0,0,0,0,0,14131500 ns,13654920,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1616,8,1,PASS,FAIL,no,no,4.28353472e4,2.30428565e3,2.89834004e3,1.75517690e0,-4.88641789,147456,0,0,0,0,0,0,14128333 ns,13657129,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1616,16,1,PASS,FAIL,no,no,4.39458589e4,2.29140389e3,2.89847528e3,1.75525880e0,-4.88682319,147456,0,0,0,0,0,0,14227125 ns,13746079,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1616,24,1,PASS,FAIL,no,no,4.14878761e4,2.30028651e3,2.88712069e3,1.74838269e0,-4.85272995,147456,0,0,0,0,0,0,14142209 ns,13663417,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1616,26,1,PASS,FAIL,no,no,4.28344086e4,2.28976924e3,2.89355723e3,1.75228053e0,-4.87207272,147456,0,0,0,0,0,0,14170624 ns,13694540,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1689,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1689,4,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1689,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1689,16,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1689,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,1689,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3654,0,1,PASS,FAIL,no,no,4.06035795e4,2.27724815e3,2.87069957e3,1.73843839e0,-4.80318607,147456,0,0,0,0,0,0,14142332 ns,13660707,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3654,4,1,PASS,FAIL,no,no,4.38046093e4,2.27351221e3,2.88869925e3,1.74933863e0,-4.85747776,147456,0,0,0,0,0,0,14143458 ns,13664047,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3654,8,1,PASS,FAIL,no,no,4.09486851e4,2.29225840e3,2.88739977e3,1.74855169e0,-4.85356952,147456,0,0,0,0,0,0,14147250 ns,13690789,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3654,16,1,PASS,FAIL,no,no,4.30489078e4,2.28432024e3,2.87326584e3,1.73999247e0,-4.81094738,147456,0,0,0,0,0,0,14508333 ns,14030048,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3654,24,1,PASS,FAIL,no,no,4.09599890e4,2.26641474e3,2.83479554e3,1.71669562e0,-4.69386599,147456,0,0,0,0,0,0,14133332 ns,13640874,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3654,26,1,PASS,FAIL,no,no,4.23214111e4,2.28729075e3,2.88605496e3,1.74773730e0,-4.84952312,147456,0,0,0,0,0,0,14191624 ns,13733877,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3677,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3677,4,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3677,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3677,16,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3677,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,3677,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096,28,butterfly-check,detect-only,ntt,mul-output,0,4046,0,1,PASS,FAIL,no,no,4.28720934e4,2.29693247e3,2.90520809e3,1.75933605e0,-4.90697606,147456,0,0,0,0,0,0,14192251 ns,13710249,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,4046,4,1,PASS,FAIL,no,no,4.35267967e4,2.24804706e3,2.83907261e3,1.71928573e0,-4.70696118,147456,0,0,0,0,0,0,14106292 ns,13636661,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,4046,8,1,PASS,FAIL,no,no,4.20639936e4,2.29936280e3,2.89323707e3,1.75208665e0,-4.87111159,147456,0,0,0,0,0,0,14126374 ns,13647542,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,4046,16,1,PASS,FAIL,no,no,4.33914646e4,2.27219373e3,2.86598601e3,1.73558395e0,-4.78891249,147456,0,0,0,0,0,0,14156208 ns,13699293,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,4046,24,1,PASS,FAIL,no,no,4.17961383e4,2.27076119e3,2.86615132e3,1.73568405e0,-4.78941347,147456,0,0,0,0,0,0,14339249 ns,13833713,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,0,4046,26,1,PASS,FAIL,no,no,4.32947700e4,2.31108808e3,2.90344192e3,1.75826650e0,-4.90169404,147456,0,0,0,0,0,0,14138666 ns,13656581,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,51,0,1,PASS,FAIL,no,no,4.15055564e4,2.28549831e3,2.88655884e3,1.74804245e0,-4.85103948,147456,0,0,0,0,0,0,14226417 ns,13765414,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,51,4,1,PASS,FAIL,no,no,3.98416136e4,2.29080168e3,2.86164712e3,1.73295640e0,-4.77575272,147456,0,0,0,0,0,0,14086042 ns,13629833,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,51,8,1,PASS,FAIL,no,no,4.26916457e4,2.26412762e3,2.87038952e3,1.73825063e0,-4.80224789,147456,0,0,0,0,0,0,14251334 ns,13789667,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,51,16,1,PASS,FAIL,no,no,4.17245510e4,2.29194002e3,2.87030848e3,1.73820155e0,-4.80200265,147456,0,0,0,0,0,0,14384458 ns,13874628,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,51,24,1,PASS,FAIL,no,no,3.73633918e4,2.28591688e3,2.87853235e3,1.74318176e0,-4.82685345,147456,0,0,0,0,0,0,14115501 ns,13659747,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,51,26,1,PASS,FAIL,no,no,4.66692598e4,2.29605357e3,2.91082404e3,1.76273697e0,-4.92375024,147456,0,0,0,0,0,0,14281168 ns,13786831,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,709,0,1,PASS,FAIL,yes,no,4.58672640e4,2.31946517e3,2.95649787e3,1.79039612e0,-5.05898257,147456,3,0,0,0,0,0,14137625 ns,13664748,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,709,4,1,PASS,FAIL,yes,no,3.97207113e4,2.31316389e3,2.91928693e3,1.76786192e0,-4.94896684,147456,3,0,0,0,0,0,14170209 ns,13708797,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,709,8,1,PASS,FAIL,yes,no,4.03389513e4,2.31828073e3,2.89703443e3,1.75438625e0,-4.88250431,147456,3,0,0,0,0,0,14321041 ns,13817080,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,709,16,1,PASS,FAIL,yes,no,3.98817884e4,2.26462637e3,2.83105406e3,1.71442986e0,-4.68239443,147456,3,0,0,0,0,0,14149833 ns,13695375,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,709,24,1,PASS,FAIL,yes,no,3.88268409e4,2.28303269e3,2.87158632e3,1.73897538e0,-4.80586869,147456,3,0,0,0,0,0,14203834 ns,13717875,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,709,26,1,PASS,FAIL,yes,no,4.16372334e4,2.31142885e3,2.90060593e3,1.75654908e0,-4.89320579,147456,3,0,0,0,0,0,14167042 ns,13707208,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,1744,0,1,PASS,FAIL,yes,no,4.09667278e4,2.29845385e3,2.86668395e3,1.73600660e0,-4.79102746,147456,3,0,0,0,0,0,14140209 ns,13652711,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,1744,4,1,PASS,FAIL,yes,no,4.36844614e4,2.30533702e3,2.89795092e3,1.75494126e0,-4.88525168,147456,3,0,0,0,0,0,14133209 ns,13655123,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,1744,8,1,PASS,FAIL,yes,no,4.33160721e4,2.25689645e3,2.84933969e3,1.72550327e0,-4.73831573,147456,3,0,0,0,0,0,14639333 ns,14100791,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,1744,16,1,PASS,FAIL,yes,no,4.27893442e4,2.29629460e3,2.88095409e3,1.74464832e0,-4.83415791,147456,3,0,0,0,0,0,14189500 ns,13741629,147456,147456,303104,327683,327683
4096,28,butterfly-check,detect-only,ntt,mul-output,6,1744,24,1,PASS,FAIL,yes,no,4.09818734e4,2.31106472e3,2.90931796e3,1.76182491e0,-4.91925493,147456,3,0,0,0,0,0,14343417 ns,13855793,147456,147456,303104,327683,327683
